Date,High,Low,Open,Close,Volume,Adj Close
2019-06-10,284.9800109863281,280.20001220703125,280.9800109863281,280.3399963378906,2487700,280.3399963378906
2019-06-11,284.8900146484375,272.0299987792969,283.9100036621094,275.989990234375,2969300,275.989990234375
2019-06-12,277.55999755859375,274.5799865722656,276.1300048828125,276.8399963378906,1313700,276.8399963378906
2019-06-13,278.9599914550781,275.9200134277344,278.5899963378906,276.29998779296875,1696400,276.29998779296875
2019-06-14,277.1000061035156,274.0,275.9100036621094,274.2799987792969,2262800,274.2799987792969
2019-06-17,277.4700012207031,274.6300048828125,274.6300048828125,275.6000061035156,2254200,275.6000061035156
2019-06-18,280.489990234375,276.6199951171875,280.3699951171875,276.7799987792969,4529300,276.7799987792969
2019-06-19,292.0,284.3399963378906,287.0,291.2099914550781,9738600,291.2099914550781
2019-06-20,302.6600036621094,293.25,293.25,302.1099853515625,5632500,302.1099853515625
2019-06-21,304.0,299.0899963378906,301.4599914550781,299.3299865722656,4015500,299.3299865722656
2019-06-24,302.5799865722656,298.69000244140625,300.0,299.8699951171875,2868900,299.8699951171875
2019-06-25,300.6499938964844,287.0,299.2099914550781,287.9700012207031,4638500,287.9700012207031
2019-06-26,292.760009765625,288.70001220703125,291.260009765625,288.7200012207031,2896800,288.7200012207031
2019-06-27,294.6700134277344,290.0400085449219,290.0400085449219,293.2300109863281,2596800,293.2300109863281
2019-06-28,295.1000061035156,291.95001220703125,294.5,294.6499938964844,2648300,294.6499938964844
2019-07-01,301.8999938964844,297.6600036621094,299.54998779296875,300.9700012207031,2619500,300.9700012207031
2019-07-02,301.5799865722656,299.3599853515625,301.19000244140625,301.3900146484375,1816600,301.3900146484375
2019-07-03,305.8599853515625,301.2900085449219,302.0,305.70001220703125,1585300,305.70001220703125
2019-07-05,305.239990234375,298.92999267578125,304.010009765625,303.9800109863281,2872700,303.9800109863281
2019-07-08,303.1099853515625,300.1300048828125,302.760009765625,302.9200134277344,1909200,302.9200134277344
2019-07-09,305.1300048828125,300.2200012207031,300.55999755859375,304.20001220703125,1644300,304.20001220703125
2019-07-10,309.32000732421875,305.1000061035156,305.1000061035156,306.9800109863281,1954100,306.9800109863281
2019-07-11,310.1700134277344,305.8999938964844,307.3900146484375,307.6000061035156,1951500,307.6000061035156
2019-07-12,309.70001220703125,304.9599914550781,308.010009765625,309.4200134277344,1624800,309.4200134277344
2019-07-15,310.4599914550781,307.7200012207031,310.0,308.760009765625,1161600,308.760009765625
2019-07-16,308.4599914550781,305.07000732421875,308.0,305.70001220703125,1838700,305.70001220703125
2019-07-17,310.9599914550781,306.75,307.1300048828125,309.3900146484375,2298100,309.3900146484375
2019-07-18,310.9200134277344,306.8500061035156,307.2099914550781,310.0799865722656,1597200,310.0799865722656
2019-07-19,313.1099853515625,305.2699890136719,311.55999755859375,306.8699951171875,2100200,306.8699951171875
2019-07-22,309.9200134277344,307.1400146484375,308.3900146484375,308.54998779296875,1336400,308.54998779296875
2019-07-23,309.9800109863281,305.2200012207031,309.9100036621094,307.8800048828125,1826800,307.8800048828125
2019-07-24,310.7300109863281,305.80999755859375,305.80999755859375,310.2699890136719,1458800,310.2699890136719
2019-07-25,309.6600036621094,306.1000061035156,308.6600036621094,308.7300109863281,1378500,308.7300109863281
2019-07-26,312.5,309.260009765625,309.9700012207031,311.2699890136719,1507800,311.2699890136719
2019-07-29,311.94000244140625,301.4800109863281,311.94000244140625,307.2200012207031,2778400,307.2200012207031
2019-07-30,307.0899963378906,302.54998779296875,305.07000732421875,303.6400146484375,2158000,303.6400146484375
2019-07-31,304.95001220703125,295.1099853515625,303.6099853515625,298.8599853515625,3066900,298.8599853515625
2019-08-01,304.989990234375,296.7699890136719,299.1499938964844,298.44000244140625,3210200,298.44000244140625
