Date,High,Low,Open,Close,Volume,Adj Close
2019-06-10,112.18000030517578,109.0199966430664,109.0999984741211,110.87999725341797,3689600.0,110.49662017822266
2019-06-11,114.01000213623047,111.02999877929688,113.01000213623047,111.66999816894531,3571200.0,111.28388977050781
2019-06-12,110.9000015258789,107.86000061035156,110.7699966430664,107.94000244140625,2239600.0,107.56678771972656
2019-06-13,109.69000244140625,107.51000213623047,109.0,108.3499984741211,2606900.0,107.9753646850586
2019-06-14,106.33000183105469,103.62999725341797,104.5999984741211,105.41999816894531,3032800.0,105.05549621582031
2019-06-17,106.05999755859375,104.31999969482422,105.41000366210938,104.52999877929688,1910500.0,104.16857147216797
2019-06-18,112.16999816894531,104.94999694824219,105.88999938964844,111.77999877929688,5151100.0,111.39350891113281
2019-06-19,112.5,110.51000213623047,112.11000061035156,111.83999633789062,2631900.0,111.45330047607422
2019-06-20,114.76000213623047,112.80000305175781,114.3499984741211,114.76000213623047,2948900.0,114.36320495605469
2019-06-21,114.18000030517578,112.12999725341797,114.05000305175781,112.13999938964844,4518400.0,111.75226593017578
2019-06-24,114.12999725341797,112.18000030517578,112.81999969482422,112.69000244140625,1974600.0,112.30036163330078
2019-06-25,113.4800033569336,109.68000030517578,112.3499984741211,109.94999694824219,2829400.0,109.56983184814453
2019-06-26,115.48999786376953,112.05000305175781,112.1500015258789,114.2300033569336,3186100.0,113.83503723144531
2019-06-27,118.33999633789062,114.6500015258789,114.6500015258789,118.18000030517578,4137900.0,117.77137756347656
2019-06-28,118.4000015258789,115.91000366210938,118.30999755859375,117.91999816894531,4524900.0,117.51227569580078
2019-07-01,123.37000274658203,120.06999969482422,122.30000305175781,121.1500015258789,4280500.0,120.73110961914062
2019-07-02,120.83000183105469,117.31999969482422,120.6500015258789,117.5999984741211,3113500.0,117.1933822631836
2019-07-03,118.29000091552734,114.13999938964844,117.7699966430664,116.38999938964844,2627900.0,115.9875717163086
2019-07-05,116.31999969482422,114.72000122070312,115.97000122070312,116.11000061035156,1747400.0,115.70853424072266
2019-07-08,116.04000091552734,114.16999816894531,114.94999694824219,115.93000030517578,1431600.0,115.52915954589844
2019-07-09,117.47000122070312,114.41999816894531,114.83000183105469,117.33999633789062,2081400.0,116.93428039550781
2019-07-10,119.06999969482422,116.76000213623047,118.30999755859375,117.48999786376953,2062600.0,117.0837631225586
2019-07-11,118.5999984741211,116.51000213623047,118.5199966430664,118.37000274658203,1880000.0,117.96072387695312
